age_years,ssc_percentage,hsc_percentage,degree_percentage,technical_score,aptitude_score,communication_score,skills_match_percentage,certifications_count,internship_experience,years_of_experience,career_switch_willingness,relevant_experience,previous_ctc_lpa,expected_ctc_lpa,competition_level,bond_requirement,notice_period_days,layoff_history,employment_gap_months,relocation_willingness,status,gender_Male,gender_female,gender_male,degree_specialization_Electronics,degree_specialization_Information Technology,degree_specialization_Mechanical,degree_specialization_Others,company_tier_Tier 1 ,company_tier_Tier 2,company_tier_Tier 2 ,company_tier_Tier 3,company_tier_Tier 3 ,job_role_match_Not Matched,experience_category
22,74.04641442,76.79480435,72.21514663,72.09511069,60.87240884,85.10786131,79.56364965,1,Yes,0,Willing,Relevant,5.894030663,12.92881063,Medium,Not Required,0.0,No,0.0,Willing,1,False,False,False,False,False,False,True,False,False,False,True,False,False,Fresher
34,69.95732594,66.32451737,79.44146163,40.0,65.51142777,64.0924092,68.67344768,1,No,0,Willing,0,1.799054156,4.995038537,High,Required,60.0,No,3.0,Willing,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Fresher
30,76.71773677,61.95238497,74.4796947,66.14938255,67.4186759,72.88296723,77.35712408,0,Yes,0,Not Willing,Relevant,5.287424054,10.06949822,Low,Required,0.0,No,0.0,Not Willing,0,False,False,False,False,False,True,False,False,True,False,False,False,True,Fresher
21,62.53211125,84.22150075,71.42130393,62.98970092,65.15274586,70.53515104,45.0,3,Yes,4,Not Willing,Relevant,6.267769448,8.929742351,Medium,Not Required,30.0,No,0.0,Not Willing,0,True,False,False,False,False,False,False,False,False,False,False,False,True,Senior
24,54.71636095,78.86432763,64.97214973,69.42020976,66.78951984,64.33717753,88.45907471,2,Yes,3,Not Willing,Not Relevant,4.543170565,5.323562511,Low,Not Required,0.0,No,3.0,Willing,1,True,False,False,True,False,False,False,False,True,False,False,False,False,Junior
28,81.27354091,81.73750916,70.71424719,57.81750374,70.89818739,50.3543362,90.57321669,3,No,2,Not Willing,Relevant,6.655310311,11.13063743,High,Not Required,0.0,No,3.0,Willing,0,False,False,False,False,False,False,False,False,True,False,False,False,False,Junior
21,71.42842393,72.27585742,75.85578207,50.63767355,67.76325406,69.8451935,98.61125501,0,No,4,Willing,Not Relevant,6.253400314,8.491477954,High,Required,0.0,No,3.0,Willing,0,True,False,False,False,False,True,False,False,False,False,True,False,False,Senior
26,59.58816798,72.01371438,79.78678921,84.04875217,62.52470414,71.33363511,89.67268759,2,Yes,0,No,Not Relevant,4.396263586,8.15291736,Medium,Required,30.0,No,3.0,No,0,False,False,False,False,False,False,False,False,False,False,False,False,True,Fresher
34,77.25052748,60.29999512,65.38145895,61.83713103,64.17935317,79.55277385,86.61134832,1,Yes,2,Not Willing,Relevant,5.494119563,11.34270094,Medium,Not Required,0.0,No,0.0,Willing,1,True,False,False,False,True,False,False,False,True,False,False,False,False,Junior
28,69.33201262,76.99410665,82.02192024,48.31338292,84.87742004,76.96381057,69.9205507,1,Yes,2,Not Willing,0,5.519765375,12.7879329536,Low,Not Required,30.0,No,0.0,Willing,0,False,False,False,True,False,False,False,False,False,False,False,False,False,Junior
25,76.87179231,64.87837094,69.93773884,73.96828054,57.18696758,57.47290008,88.32752431,0,Yes,0,Not Willing,Not Relevant,3.304240917,15.41847774,Low,Not Required,0.0,No,0.0,Not Willing,0,False,False,False,False,False,False,False,False,True,False,False,False,False,Fresher
25,63.14621286,68.84297158,76.9230125,74.65574146,76.57826636,77.11863939,60.95521837,2,No,0,Willing,Not Relevant,4.207310224,5.02828327,Low,Not Required,60.0,No,6.0,Willing,0,False,False,False,False,False,True,False,False,False,False,False,False,True,Fresher
25,69.97121038,78.31263956,87.89731221,79.62961272,69.24748574,59.7233822,95.88398278,2,Yes,2,Not Willing,Relevant,3.478187827,8.102298124,Low,Not Required,15.0,No,6.0,Not Willing,1,False,True,False,True,False,False,False,False,True,False,False,False,False,Junior
27,67.45966707,72.01438305,64.6591304,70.13822906,70.18477982,58.02567694,82.04449821,0,No,3,Willing,Relevant,5.860903757,5.922087645,Medium,Not Required,0.0,No,3.0,Willing,1,False,False,False,True,False,False,False,False,False,False,True,False,False,Junior
27,55.55363221,73.8135127,77.17972707,66.70491074,64.11618272,60.55678933,81.92972433,2,Yes,2,No,Not Relevant,3.767948917,4.494323096,Medium,Not Required,15.0,No,3.0,Willing,1,True,False,False,False,False,False,False,False,False,False,False,False,False,Junior
30,70.58795059,64.35434311,72.81621474,58.93334521,62.64578879,57.88960021,92.7765309,0,No,1,Not Willing,Not Relevant,1.0,12.95833807,Medium,Not Required,0.0,Yes,6.0,Willing,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Junior
31,79.65330058,68.48189392,80.25714824,73.8879701,77.62791559,51.72542964,70.67490062,1,Yes,4,Willing,Not Relevant,4.983344859,4.847605211,Medium,Not Required,15.0,No,0.0,Not Willing,1,False,True,False,False,False,False,True,False,True,False,False,False,True,Senior
27,60.22580886,68.3735959,84.29411274,81.5811926,52.65381104,70.65285201,78.42987524,2,No,1,Not Willing,Relevant,3.878948002,12.85059719,Medium,Not Required,0.0,No,0.0,Willing,0,True,False,False,False,False,False,True,False,False,False,False,False,False,Junior
32,69.21127637,75.80172996,76.16756726,60.70824604,71.78720919,46.74553993,89.42894057,1,No,1,Not Willing,0,5.18948392,3.0,Medium,Required,0.0,No,6.0,Willing,0,True,False,False,False,False,False,True,False,True,False,False,False,False,Junior
30,63.96889249,60.39911442,69.03540013,42.59581365,50.50888373,73.18398663,64.26438399,2,Yes,0,Not Willing,Relevant,1.0,8.191122071,Medium,Required,60.0,No,3.0,Not Willing,0,True,False,False,False,True,False,False,False,False,False,False,False,False,Fresher
22,80.6240068,59.31818372,66.19375962,77.74616072,52.45025746,68.25559644,85.29155592,0,Yes,4,Not Willing,Relevant,5.780107659,6.943535825,Low,Not Required,15.0,No,0.0,Willing,1,False,True,False,False,False,False,False,False,False,False,True,False,True,Senior
28,70.92636792,84.43689237,65.47582045,66.34932367,69.99017161,61.72436874,67.52026034,0,No,3,No,Relevant,1.08436323,9.819756626,Low,Not Required,0.0,No,3.0,Willing,0,True,False,False,False,False,False,False,False,False,False,True,False,True,Junior
21,69.16382445,82.74840602,71.06204144,62.60641276,58.1735702,80.67690482,71.03978631,1,Yes,3,Not Willing,Not Relevant,7.204576665,10.14244964,High,Required,30.0,No,6.0,Not Willing,0,False,False,False,False,False,False,True,False,False,False,True,False,False,Junior
34,82.95202243,56.77951577,72.05751176,57.50477096,76.71861272,74.96827502,76.93695858,0,No,3,Not Willing,0,4.072002314,6.873865468,Medium,Not Required,30.0,Yes,0.0,Not Willing,0,False,False,False,False,False,False,True,False,False,False,True,False,True,Junior
22,55.55781048,64.71529975,72.37839063,74.74941749,61.48741232,68.54946344,58.29703767,2,Yes,0,Not Willing,Not Relevant,4.360409749,4.052757749,Medium,Not Required,15.0,No,0.0,Willing,1,False,False,False,False,False,True,False,False,False,False,True,False,False,Fresher
31,66.96604307,73.35092536,66.15515834,75.90969137,75.46933824,60.94729939,79.12296726,2, no,1,Not Willing,Relevant,6.390572414,12.75471044,Low,Not Required,30.0,No,3.0,Willing,0,True,False,False,False,False,False,False,False,False,False,False,False,False,Junior
27,74.92645295,74.99047257,85.55146335,69.01760589,51.89633461,57.09615651,59.65845268,0,Yes,0,Not Willing,Not Relevant,3.609775949,11.49477013,Low,Not Required,0.0,No,3.0,Not Willing,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Fresher
31,56.62830501,71.47163914,61.07746024,63.96537289,66.54492548,64.40937421,65.80232314,2,No,4,Not Willing,Relevant,7.373167882,8.555307166,High,Not Required,15.0,No,0.0,Willing,1,False,False,False,False,False,False,True,False,True,False,False,False,False,Senior
30,62.21798175,79.15176275,62.90431628,58.34203169,66.9979741,77.1418291,84.97045731,2,Yes,3,Not Willing,0,5.143912155,6.944880014,High,Required,30.0,No,0.0,Willing,0,False,False,False,False,False,False,True,False,False,False,False,False,False,Junior
29,76.86443526,66.97600242,71.63507924,41.6194169,64.53012935,59.10287111,89.43928292,0,Yes,0,Not Willing,Not Relevant,4.961926493,4.577691371,Low,Not Required,30.0,No,0.0,Not Willing,0,True,False,False,False,True,False,False,False,False,False,False,False,True,Fresher
31,76.33666988,82.93298915,71.36385293,65.84670808,66.64286742,83.12692264,78.07964442,0,Yes,0,Not Willing,Relevant,5.44128323,9.585290229,Low,Required,60.0,No,0.0,Not Willing,0,True,False,False,False,False,True,False,False,True,False,False,False,False,Fresher
29,59.2351491,91.97333493,71.71527035,60.33177717,78.30348412,45.0,69.89129605,0,No,2,Not Willing,Relevant,4.230296151,8.808908942,High,Not Required,0.0,Yes,6.0,No,0,True,False,False,False,False,False,True,False,False,False,False,False,False,Junior
34,68.31893837,61.80611699,77.96327058,80.1657977,64.25003651,77.80888916,51.27603599,1,No,1,Not Willing,Relevant,4.805535236,4.188955932,Medium,Not Required,0.0,No,0.0,Willing,0,False,True,False,False,True,False,False,False,False,False,True,False,True,Junior
33,65.93149647,79.41733199,80.15030731,83.14644132,69.06190745,45.0,88.67182983,0,Yes,5,Willing,Not Relevant,6.402471818,12.62760629,Medium,Not Required,30.0,No,0.0,Willing,1,True,False,False,True,False,False,False,True,False,False,False,False,True,Senior
34,68.80179699,76.81415734,72.44329107,70.4154575,66.74505291,71.04034175,80.53642197,3,Yes,4,No,Not Relevant,5.083471151,6.735569852,High,Not Required,0.0,No,3.0,Willing,1,False,False,False,True,False,False,False,False,False,False,False,False,False,Senior
23,59.61662191,70.73478527,75.05684466,75.19269213,82.03379202,47.31832641,79.03698838,1,No,1,Not Willing,Relevant,5.397999229,5.2845455,Medium,Not Required,0.0,No,0.0,Willing,1,True,False,False,False,False,False,True,False,True,False,False,False,False,Junior
33,69.97121038,69.40675451,66.96956887,62.98440229,72.50193074,62.56647071,57.09417132,0,No,1,Willing,Not Relevant,3.570093266,3.702998033,Medium,Not Required,15.0,No,0.0,Willing,0,True,False,False,False,False,False,True,False,False,False,False,False,False,Junior
30,77.83552665,58.26674824,74.20968213,62.31492568,65.99437347,69.67754055,66.01606591,1,Yes,2,No,0,3.808860459,10.82881593,High,Not Required,0.0,Yes,6.0,Willing,0,False,True,False,True,False,False,False,False,True,False,False,False,False,Junior
32,66.51813861,74.99721575,73.78175583,57.66572448,75.94163738,45.0,83.18964194,1,No,1,Willing,Relevant,2.671749482,8.33085335,Low,Not Required,0.0,No,0.0,Willing,0,False,False,False,False,True,False,False,False,False,False,False,False,False,Junior
28,65.26936433,72.01438305,78.4626765,55.13435099,51.45538332,61.64168927,66.57912645,1,Yes,1,No,Not Relevant,6.687232049,12.6845710292,Low,Not Required,0.0,No,0.0,Willing,0,True,False,False,False,True,False,False,False,True,False,False,False,False,Junior
21,72.92666572,73.91769608,61.90151265,69.23600059,63.70977119,62.8412236,81.48571007,1,No,3,Not Willing,0,3.135465693,6.20492108,High,Not Required,0.0,No,3.0,No,0,True,False,False,True,False,False,False,False,False,False,False,False,True,Junior
26,67.20489991,83.4970813,86.7854902,65.80245549,74.84584337,72.92409782,76.71646099,0,No,0,Willing,Not Relevant,6.247354992,12.81972864,Low,Not Required,60.0,No,0.0,Not Willing,0,False,False,False,False,False,True,False,False,False,False,False,False,False,Fresher
27,67.91089834,71.67272309,67.64015447,64.76784951,73.08208779,62.72221891,87.79745957,1,No,0,Willing,Relevant,1.0,11.33722757,Medium,Required,0.0,No,0.0,Willing,0,True,False,False,False,False,False,True,False,False,False,False,False,False,Fresher
34,80.28653118,60.66745352,83.66832521,68.38228466,67.66865072,67.42855314,74.99889342,1,No,3,Not Willing,Not Relevant,3.480088205,9.353600184,High,Not Required,0.0,No,0.0,Not Willing,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Junior
31,56.98833114,87.03603804,82.93750082,74.12432929,67.13021223,62.67257757,76.87795603,1,No,1,Not Willing,Relevant,5.398598441,9.928555405,Medium,Required,15.0,No,0.0,No,0,True,False,False,False,False,False,False,False,False,False,False,False,False,Junior
34,69.34980459,65.86942296,85.71967618,83.66028059,49.44456644,64.90508884,67.04546634,0,No,0,Not Willing,Not Relevant,5.54584588,14.85421962,Medium,Not Required,30.0,No,0.0,Willing,0,True,False,False,False,False,False,True,False,False,False,False,False,False,Fresher
28,73.97864392,71.87005516,77.96820811,69.53476974,72.80899381,68.41212546,71.49477001,1,Yes,4,Willing,Relevant,2.381085965,8.944161262,Low,Not Required,0.0,No,3.0,Willing,1,True,False,False,False,False,False,True,False,False,True,False,False,False,Senior
32,67.33694837,76.00600273,73.14719278,72.10685393,63.81477497,72.81115787,69.48957976,2,Yes,0,Willing,Relevant,1.0,11.42547651,High,Not Required,0.0,No,0.0,Willing,0,True,False,False,False,False,False,True,False,True,False,False,False,False,Fresher
32,60.85236651,82.91066217,67.2535271,53.74269687,63.41818613,60.56603962,76.97307216,2, no,4,Willing,Not Relevant,6.603993219,9.641000661,High,Required,0.0,No,0.0,No,0,True,False,False,False,False,False,True,False,False,False,True,False,False,Senior
34,69.63134765,77.01959789,86.17996695,68.45265279,77.73108174,64.77456731,86.51745798,1,No,1,Not Willing,Relevant,5.466205092,6.71691884,Medium,Not Required,30.0,No,6.0,Willing,1,True,False,False,True,False,False,False,False,False,False,False,False,False,Junior
21,68.6398353,68.59115155,72.75225405,47.80479981,63.79626901,64.7597695,65.81154164,0,No,4,No,Relevant,2.213388647,5.030391835,Low,Not Required,15.0,No,0.0,Not Willing,0,True,False,False,False,False,False,True,False,True,False,False,False,False,Senior
24,66.55998366,71.04964942,78.11469905,76.56191171,73.86566444,59.41611946,65.84193643,1,No,1,Not Willing,Relevant,6.049041981,6.019464866,Medium,Not Required,15.0,No,3.0,Not Willing,0,False,False,False,False,True,False,False,False,False,False,False,False,False,Junior
21,69.97121038,68.52126721,73.95025745,82.76072309,61.84061745,72.67132239,55.51912316,0,No,4,Not Willing,Relevant,8.65943814,10.61633747,High,Required,15.0,No,0.0,No,1,True,False,False,False,True,False,False,False,False,False,True,False,True,Senior
22,62.0929139,78.49181118,72.3607515,74.11653798,66.00557982,76.8537899,61.2031477,0,No,0,Willing,Relevant,7.50154949,7.39580153,Low,Not Required,0.0,No,0.0,Willing,1,True,False,False,False,False,False,True,False,False,False,True,False,False,Fresher
24,70.87024964,78.16776242,79.06927362,74.27399093,76.76640689,48.01961559,87.82449714,1,Yes,1,Willing,Not Relevant,5.906702596,9.691446906,Low,Required,15.0,No,0.0,Willing,0,True,False,False,False,False,True,False,False,True,False,False,False,True,Junior
32,70.07171612,83.99885651,72.21121359,61.41286768,57.65765412,71.05338198,83.89095267,0,Yes,1,Not Willing,Relevant,4.01804545,11.4315481364,Low,Not Required,60.0,No,6.0,Willing,0,False,False,False,True,False,False,False,False,True,False,False,False,True,Junior
26,83.39281194,81.17361276,71.4039533,62.71158439,66.6471575,57.12083844,85.12851277,0,Yes,3,Not Willing,Relevant,4.127469552,9.87618446,High,Not Required,15.0,No,3.0,Not Willing,1,False,False,False,False,False,False,False,False,True,False,False,False,False,Junior
24,62.08991403,70.76782424,75.5021572,53.72399118,73.90351903,59.32122786,96.87072029,1,No,3,Not Willing,Not Relevant,1.101792548,6.907944243,Low,Not Required,0.0,No,0.0,Not Willing,0,True,False,False,True,False,False,False,False,False,False,True,False,True,Junior
21,76.16233695,74.69719457,71.24825345,66.94326555,83.64096249,63.55709435,87.00886853,1,No,1,Not Willing,0,3.426264175,10.88060429,Medium,Not Required,15.0,No,0.0,Willing,1,False,False,False,False,False,False,True,False,False,False,False,False,False,Junior
34,65.25261642,72.01438305,87.9035928,70.66470253,69.86792431,55.64775578,68.2915265,0,No,5,Not Willing,0,6.622806394,3.0,Medium,Not Required,0.0,No,3.0,Willing,1,True,False,False,False,False,True,False,False,False,False,False,False,False,Senior
25,59.47315236,64.26357978,67.1854668,83.00098212,55.83683398,57.18505742,46.39553007,2,Yes,1,Not Willing,0,5.93425103,12.59869305,Low,Not Required,60.0,No,3.0,Willing,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Junior
25,62.7703006,80.91282382,78.46503004,63.95531224,65.37561892,55.75240295,90.20715603,0,No,0,Not Willing,Relevant,3.838715177,8.766163261,High,Not Required,0.0,No,6.0,Willing,0,False,False,True,False,False,False,True,False,False,False,False,False,False,Fresher
29,67.14942967,68.69504505,81.06454073,51.85066723,77.62939554,68.49411954,66.38109816,2,No,2,No,Not Relevant,3.296941755,10.1217953,Medium,Not Required,30.0,No,3.0,Not Willing,0,False,False,False,False,False,False,False,False,False,False,False,False,False,Junior
26,79.43798153,85.3129355,69.72441019,65.82081221,52.94406971,59.41082785,59.63676558,1,No,3,Not Willing,0,3.565536614,8.490371621,High,Not Required,30.0,Yes,3.0,Not Willing,0,False,False,False,False,False,True,False,False,True,False,False,False,False,Junior
30,72.84806974,68.09617332,73.68911958,83.33719669,70.83335305,60.91300077,77.81234453,0,No,3,Not Willing,0,10.18963372,4.130921347,High,Not Required,0.0,No,6.0,Not Willing,1,False,False,False,False,False,False,True,False,False,False,True,False,False,Junior
30,72.80972901,74.90234162,85.36900057,52.16497987,60.48170071,72.91179726,76.69723302,3,No,2,Not Willing,Relevant,2.643370714,15.99735708,Medium,Not Required,30.0,No,6.0,No,0,False,False,False,False,False,False,True,False,False,False,False,False,False,Junior
25,61.51004781,65.92429015,65.43740138,66.66498648,69.01452961,66.03832105,91.39663363,1,No,2,Not Willing,Relevant,2.36097776,6.428448636,Low,Required,60.0,No,6.0,Willing,0,False,False,False,False,True,False,False,False,True,False,False,False,True,Junior
28,73.10388481,75.3332864,79.68215891,40.0,78.76273989,55.64837185,92.55164177,0,No,0,Not Willing,Not Relevant,4.474103724,7.733057339,Medium,Not Required,15.0,No,0.0,Not Willing,0,True,False,False,False,False,True,False,False,False,False,False,False,False,Fresher
